match,date,venue,competition,season,competition_type,rugby_pass_url
perpignan_vs_grenoble,2019-03-23,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-grenoble-at-stade-aime-giral-on-23032019/2018-2019/stats/
pau_vs_montpellier,2019-03-23,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-montpellier-at-stade-du-hameau-on-23032019/2018-2019/stats/
agen_vs_clermont_auvergne,2019-03-23,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-clermont-auvergne-at-stade-armandie-on-23032019/2018-2019/stats/
racing_92_vs_bordeaux_begles,2019-03-24,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-bordeaux-begles-at-paris-la-defense-arena-on-24032019/2018-2019/stats/
la_rochelle_vs_toulouse,2019-03-24,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-toulouse-at-stade-marcel-deflandre-on-24032019/2018-2019/stats/
toulon_vs_toulouse,2019-04-06,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-toulouse-at-stade-felix-mayol-on-06042019/2018-2019/stats/
bordeaux_begles_vs_perpignan,2019-04-06,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-perpignan-at-stade-chaban-delmas-on-06042019/2018-2019/stats/
grenoble_vs_stade_francais,2019-04-06,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-stade-francais-at-stade-des-alpes-on-06042019/2018-2019/stats/
montpellier_vs_agen,2019-04-06,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-agen-at-ggl-stadium-on-06042019/2018-2019/stats/
castres_vs_la_rochelle,2019-04-06,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-la-rochelle-at-stade-pierre-fabre-on-06042019/2018-2019/stats/
pau_vs_lyon,2019-04-07,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-lyon-at-stade-du-hameau-on-07042019/2018-2019/stats/
clermont_auvergne_vs_racing_92,2019-04-07,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-racing-92-at-stade-marcel-michelin-on-07042019/2018-2019/stats/
bordeaux_begles_vs_castres,2019-04-13,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-castres-at-stade-chaban-delmas-on-13042019/2018-2019/stats/
stade_francais_vs_agen,2019-04-13,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-agen-at-stade-jean-bouin-on-13042019/2018-2019/stats/
lyon_vs_perpignan,2019-04-13,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-perpignan-at-matmut-stadium-de-gerland-on-13042019/2018-2019/stats/
la_rochelle_vs_pau,2019-04-13,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-pau-at-stade-marcel-deflandre-on-13042019/2018-2019/stats/
grenoble_vs_toulon,2019-04-13,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-toulon-at-stade-des-alpes-on-13042019/2018-2019/stats/
racing_92_vs_montpellier,2019-04-14,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-montpellier-at-paris-la-defense-arena-on-14042019/2018-2019/stats/
toulouse_vs_clermont_auvergne,2019-04-14,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-clermont-auvergne-at-stade-ernest-wallon-on-14042019/2018-2019/stats/
pau_vs_racing_92,2019-04-27,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-racing-92-at-stade-du-hameau-on-27042019/2018-2019/stats/
castres_vs_toulouse,2019-04-27,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-toulouse-at-stade-pierre-fabre-on-27042019/2018-2019/stats/
agen_vs_lyon,2019-04-27,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-lyon-at-stade-armandie-on-27042019/2018-2019/stats/
montpellier_vs_grenoble,2019-04-27,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-grenoble-at-ggl-stadium-on-27042019/2018-2019/stats/
perpignan_vs_la_rochelle,2019-04-27,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-la-rochelle-at-stade-aime-giral-on-27042019/2018-2019/stats/
toulon_vs_bordeaux_begles,2019-04-28,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-bordeaux-begles-at-stade-felix-mayol-on-28042019/2018-2019/stats/
stade_francais_vs_clermont_auvergne,2019-04-28,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-clermont-auvergne-at-stade-jean-bouin-on-28042019/2018-2019/stats/
toulouse_vs_pau,2019-05-04,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-pau-at-stade-ernest-wallon-on-04052019/2018-2019/stats/
grenoble_vs_agen,2019-05-04,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-agen-at-stade-des-alpes-on-04052019/2018-2019/stats/
clermont_auvergne_vs_perpignan,2019-05-04,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-perpignan-at-stade-marcel-michelin-on-04052019/2018-2019/stats/
castres_vs_montpellier,2019-05-04,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-montpellier-at-stade-pierre-fabre-on-04052019/2018-2019/stats/
la_rochelle_vs_toulon,2019-05-04,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-toulon-at-stade-marcel-deflandre-on-04052019/2018-2019/stats/
lyon_vs_bordeaux_begles,2019-05-05,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-bordeaux-begles-at-matmut-stadium-de-gerland-on-05052019/2018-2019/stats/
racing_92_vs_stade_francais,2019-05-05,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-stade-francais-at-paris-la-defense-arena-on-05052019/2018-2019/stats/
agen_vs_castres,2019-05-18,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-castres-at-stade-armandie-on-18052019/2018-2019/stats/
perpignan_vs_racing_92,2019-05-18,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-racing-92-at-stade-aime-giral-on-18052019/2018-2019/stats/
pau_vs_grenoble,2019-05-18,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-grenoble-at-stade-du-hameau-on-18052019/2018-2019/stats/
lyon_vs_la_rochelle,2019-05-18,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-la-rochelle-at-matmut-stadium-de-gerland-on-18052019/2018-2019/stats/
montpellier_vs_stade_francais,2019-05-19,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-stade-francais-at-ggl-stadium-on-19052019/2018-2019/stats/
bordeaux_begles_vs_toulouse,2019-05-19,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-toulouse-at-stade-chaban-delmas-on-19052019/2018-2019/stats/
toulon_vs_clermont_auvergne,2019-05-19,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-clermont-auvergne-at-stade-felix-mayol-on-19052019/2018-2019/stats/
agen_vs_racing_92,2019-05-25,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-racing-92-at-stade-armandie-on-25052019/2018-2019/stats/
clermont_auvergne_vs_montpellier,2019-05-25,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-montpellier-at-stade-marcel-michelin-on-25052019/2018-2019/stats/
la_rochelle_vs_bordeaux_begles,2019-05-25,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-bordeaux-begles-at-stade-marcel-deflandre-on-25052019/2018-2019/stats/
stade_francais_vs_pau,2019-05-25,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-pau-at-stade-jean-bouin-on-25052019/2018-2019/stats/
grenoble_vs_lyon,2019-05-25,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-lyon-at-stade-des-alpes-on-25052019/2018-2019/stats/
toulouse_vs_perpignan,2019-05-25,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-perpignan-at-stade-ernest-wallon-on-25052019/2018-2019/stats/
castres_vs_toulon,2019-05-25,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-toulon-at-stade-pierre-fabre-on-25052019/2018-2019/stats/
tbc_vs_tbc,2019-05-31,,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/tbc-vs-tbc-at--on-31052019/2018-2019/stats/
tbc_vs_tbc,2019-06-07,,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/tbc-vs-tbc-at--on-07062019/2018-2019/stats/
tbc_vs_tbc,2019-06-14,stade_de_france,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/tbc-vs-tbc-at-stade-de-france-on-14062019/2018-2019/stats/
